rank,prev_rank,name,league,off,def,spi
417,415,Kristiansund BK,Norwegian Tippeligaen,1.27,1.88,33.18
418,431,Chievo Verona,Italy Serie B,0.95,1.48,33.04
419,442,Genclerbirligi,Turkish Turkcell Super Lig,1.07,1.64,33.01
420,422,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.06,1.64,32.86
421,423,Mouscron-Peruwelz,Belgian Jupiler League,1.0,1.55,32.83
422,424,Shenzhen FC,Chinese Super League,1.19,1.81,32.64
423,419,Lugo,Spanish Segunda Division,0.78,1.27,32.62
424,432,Ankaragucu,Turkish Turkcell Super Lig,1.04,1.62,32.61
425,420,Paris FC,French Ligue 2,0.94,1.49,32.51
426,425,Cercle Brugge,Belgian Jupiler League,1.16,1.78,32.48
427,439,Spal,Italy Serie B,0.98,1.55,32.4
428,426,Málaga,Spanish Segunda Division,0.81,1.32,32.37
429,433,Tenerife,Spanish Segunda Division,0.8,1.31,32.36
430,427,SV Ried,Austrian T-Mobile Bundesliga,1.2,1.85,32.33
431,421,Jahn Regensburg,German 2. Bundesliga,1.08,1.69,32.31
432,395,Hibernian,Scottish Premiership,1.02,1.61,32.29
433,417,Mirandes,Spanish Segunda Division,0.84,1.36,32.29
434,428,Louisville City FC,United Soccer League,1.08,1.69,32.24
435,429,Mjallby,Swedish Allsvenskan,1.17,1.82,32.08
436,435,Guingamp,French Ligue 2,1.0,1.6,32.0
437,434,Caen,French Ligue 2,0.93,1.52,31.8
438,436,Reno 1868 FC,United Soccer League,1.27,2.0,31.38
439,437,Consadole Sapporo,Japanese J League,1.09,1.76,31.31
440,474,Livingston,Scottish Premiership,1.01,1.65,31.21
441,441,Emmen,Dutch Eredivisie,1.11,1.79,31.16
442,443,IFK Goteborg,Swedish Allsvenskan,0.93,1.56,30.77
443,438,Valenciennes,French Ligue 2,0.9,1.56,30.32
444,445,FC Cartagena,Spanish Segunda Division,0.99,1.68,30.32
445,446,Peterborough United,English League One,1.04,1.74,30.32
446,448,Vissel Kobe,Japanese J League,1.17,1.92,30.22
447,449,Tampa Bay Rowdies,United Soccer League,0.96,1.64,30.21
448,450,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,1.02,1.72,30.21
449,451,Montreal Impact,Major League Soccer,1.13,1.88,30.18
450,444,SD Ponferradina,Spanish Segunda Division,0.84,1.48,30.16
451,452,Panetolikos,Greek Super League,0.86,1.51,30.07
452,447,Denizlispor,Turkish Turkcell Super Lig,0.95,1.64,30.03
453,454,Colon Santa Fe,Argentina Primera Division,0.83,1.48,29.95
454,463,Le Havre,French Ligue 2,0.84,1.49,29.92
455,455,Godoy Cruz,Argentina Primera Division,0.94,1.64,29.76
456,456,SuperSport United,South African ABSA Premier League,0.81,1.46,29.64
457,458,Perth Glory,Australian A-League,1.02,1.76,29.5
458,459,Odd BK,Norwegian Tippeligaen,1.18,1.99,29.43
459,460,Vejle,Danish SAS-Ligaen,1.02,1.78,29.39
460,461,Western United,Australian A-League,1.04,1.81,29.36
461,462,AD Alcorcon,Spanish Segunda Division,0.69,1.31,29.33
462,457,Erzgebirge Aue,German 2. Bundesliga,0.99,1.74,29.31
463,440,Brescia,Italy Serie B,1.05,1.82,29.29
464,492,AC Ajaccio,French Ligue 2,0.78,1.44,29.26
465,479,Logrones,Spanish Segunda Division,0.84,1.53,29.18
466,464,Waasland-Beveren,Belgian Jupiler League,1.07,1.85,29.17
467,465,Doncaster Rovers,English League One,0.99,1.74,29.16
468,470,CD Sabadell,Spanish Segunda Division,0.86,1.56,29.03
469,468,Pittsburgh Riverhounds,United Soccer League,0.91,1.64,28.95
470,469,RKC,Dutch Eredivisie,1.06,1.86,28.85
471,476,VfL Osnabruck,German 2. Bundesliga,0.92,1.68,28.76
472,471,Stabaek,Norwegian Tippeligaen,0.95,1.72,28.65
473,477,Kayserispor,Turkish Turkcell Super Lig,0.87,1.62,28.53
474,453,FC St. Pauli,German 2. Bundesliga,1.0,1.8,28.43
475,475,Bidvest Wits,South African ABSA Premier League,0.74,1.44,28.42
476,493,AS Nancy Lorraine,French Ligue 2,0.91,1.68,28.33
477,480,Larissa,Greek Super League,0.7,1.38,28.18
478,481,Urawa Red Diamonds,Japanese J League,0.92,1.71,28.07
479,482,Orebro SK,Swedish Allsvenskan,0.97,1.79,28.06
480,466,Castellon,Spanish Segunda Division,0.84,1.6,28.05
481,483,Varbergs BoIS FC,Swedish Allsvenskan,0.99,1.82,28.0
482,486,Real Zaragoza,Spanish Segunda Division,0.71,1.41,27.99
483,478,Wellington Phoenix,Australian A-League,1.02,1.86,27.92
484,484,VVV Venlo,Dutch Eredivisie,1.17,2.08,27.87
485,485,San Antonio FC,United Soccer League,1.03,1.88,27.84
486,472,SV Sandhausen,German 2. Bundesliga,0.97,1.79,27.79
487,495,Pordenone Calcio,Italy Serie B,0.79,1.54,27.69
488,467,Macarthur FC,Australian A-League,0.89,1.7,27.53
489,487,Lamia,Greek Super League,0.55,1.18,27.53
490,489,Erzurumspor,Turkish Turkcell Super Lig,0.91,1.74,27.42
491,473,Charlton Athletic,English League One,0.95,1.79,27.28
492,515,Oxford United,English League One,0.92,1.77,27.23
493,490,DC United,Major League Soccer,1.02,1.91,27.15
494,501,Adelaide United,Australian A-League,1.01,1.9,27.13
495,488,Newcastle Jets,Australian A-League,0.95,1.82,26.92
496,494,FC Vaduz,Swiss Raiffeisen Super League,0.92,1.78,26.92
497,496,Guizhou Renhe,Chinese Super League,0.94,1.82,26.81
498,497,Fleetwood Town,English League One,0.81,1.63,26.79
499,491,F.B.C Unione Venezia,Italy Serie B,0.74,1.53,26.63
500,499,Sagan Tosu,Japanese J League,0.76,1.57,26.58
501,500,ADO Den Haag,Dutch Eredivisie,1.05,1.99,26.57
502,502,Shimizu S-Pulse,Japanese J League,1.1,2.07,26.28
503,504,Ipswich Town,English League One,0.77,1.61,26.08
504,505,AC Horsens,Danish SAS-Ligaen,0.85,1.73,25.97
505,507,Niort,French Ligue 2,0.86,1.75,25.93
506,508,FC Xanthi,Greek Super League,0.58,1.33,25.81
507,509,Haugesund,Norwegian Tippeligaen,0.98,1.94,25.79
508,498,Frosinone,Italy Serie B,0.76,1.62,25.77
509,506,Kilmarnock,Scottish Premiership,0.78,1.64,25.68
510,513,Lincoln City,English League One,0.8,1.68,25.66
511,511,Oita Trinita,Japanese J League,0.69,1.52,25.51
512,512,Western Sydney FC,Australian A-League,0.97,1.94,25.42
513,503,Melbourne Victory,Australian A-League,0.99,2.0,25.02
514,510,Chambly Thelle FC,French Ligue 2,0.8,1.73,24.82
515,516,Albacete,Spanish Segunda Division,0.62,1.45,24.6
516,521,Würzburger Kickers,German 2. Bundesliga,0.86,1.84,24.55
517,518,Black Aces,South African ABSA Premier League,0.81,1.78,24.28
518,520,Maritzburg Utd,South African ABSA Premier League,0.56,1.39,24.05
519,522,SK Brann,Norwegian Tippeligaen,0.87,1.91,23.79
520,532,Pisa,Italy Serie B,0.8,1.79,23.78
521,523,Sacramento Republic FC,United Soccer League,0.8,1.8,23.75
522,524,FC Cincinnati,Major League Soccer,0.75,1.72,23.73
523,525,IK Sirius,Swedish Allsvenskan,0.94,2.02,23.7
524,528,Eintracht Braunschweig,German 2. Bundesliga,0.8,1.81,23.67
525,519,Dunkerque,French Ligue 2,0.7,1.66,23.64
526,538,Brisbane Roar,Australian A-League,0.82,1.85,23.63
527,517,Salernitana,Italy Serie B,0.75,1.74,23.54
528,526,Vegalta Sendai,Japanese J League,0.8,1.81,23.52
529,527,FC Trenkwalder Admira,Austrian T-Mobile Bundesliga,0.95,2.05,23.46
530,530,Helsingborgs IF,Swedish Allsvenskan,0.83,1.88,23.31
531,529,Reggina,Italy Serie B,0.69,1.66,23.3
532,531,Dundee Utd,Scottish Premiership,0.66,1.61,23.21
533,533,Vancouver Whitecaps,Major League Soccer,0.84,1.9,23.13
534,536,New Mexico United,United Soccer League,0.81,1.88,22.97
535,514,Motherwell,Scottish Premiership,0.75,1.77,22.87
536,537,Rodez,French Ligue 2,0.68,1.68,22.66
537,539,Bloem Celtic,South African ABSA Premier League,0.8,1.9,22.37
538,541,St Mirren,Scottish Premiership,0.61,1.59,22.33
539,540,Milton Keynes Dons,English League One,0.72,1.77,22.28
540,542,Sarpsborg,Norwegian Tippeligaen,0.68,1.72,22.04
541,559,Vicenza,Italy Serie B,0.74,1.82,22.04
542,543,Stromsgodset,Norwegian Tippeligaen,0.96,2.17,22.01
543,545,Lyngby,Danish SAS-Ligaen,0.84,1.99,21.98
544,534,Cremonese,Italy Serie B,0.67,1.71,21.95
545,546,Orange County SC,United Soccer League,0.77,1.88,21.91
546,547,El Paso Locomotive FC,United Soccer League,0.66,1.7,21.89
547,548,Panionios,Greek Super League,0.51,1.45,21.84
548,550,Austin Bold FC,United Soccer League,0.94,2.16,21.69
549,552,Charleston Battery,United Soccer League,0.74,1.86,21.6
550,553,Exeter City,English League Two,0.95,2.19,21.46
551,535,Pau,French Ligue 2,0.7,1.79,21.43
552,555,Volos NFC,Greek Super League,0.65,1.73,21.22
553,544,Cosenza,Italy Serie B,0.64,1.71,21.18
554,556,San Diego Loyal SC,United Soccer League,0.7,1.82,21.09
555,554,St Johnstone,Scottish Premiership,0.66,1.75,21.08
556,549,Blackpool,English League One,0.64,1.72,20.97
557,558,Indy Eleven,United Soccer League,0.68,1.84,20.5
558,560,Accrington Stanley,English League One,0.7,1.87,20.41
559,562,Shonan Bellmare,Japanese J League,0.58,1.68,20.11
560,557,Chateauroux,French Ligue 2,0.59,1.71,20.07
561,563,US Pescara,Italy Serie B,0.62,1.76,19.94
562,565,Birmingham Legion FC,United Soccer League,0.84,2.15,19.81
563,561,Virtus Entella,Italy Serie B,0.63,1.8,19.75
564,566,Yokohama FC,Japanese J League,0.68,1.89,19.6
565,551,Salford City,English League Two,0.59,1.74,19.6
566,567,Sandefjord,Norwegian Tippeligaen,0.6,1.78,19.39
567,582,Hamilton Academical,Scottish Premiership,0.75,2.05,19.06
568,564,Gillingham,English League One,0.61,1.82,19.04
569,568,Highlands Park FC,South African ABSA Premier League,0.57,1.75,18.95
570,569,Shrewsbury Town,English League One,0.59,1.8,18.73
571,570,Crewe Alexandra,English League One,0.61,1.85,18.53
572,571,Miami FC,United Soccer League,0.83,2.25,18.46
573,572,Falkenbergs FF,Swedish Allsvenskan,0.74,2.11,18.32
574,573,Kalmar FF,Swedish Allsvenskan,0.6,1.86,18.23
575,574,Saint Louis FC,United Soccer League,0.64,1.94,18.03
576,585,Central Coast Mariners,Australian A-League,0.72,2.09,18.01
577,575,Östersunds FK,Swedish Allsvenskan,0.65,1.97,17.92
578,577,IK Start,Norwegian Tippeligaen,0.67,2.04,17.68
579,576,Reggiana,Italy Serie B,0.6,1.91,17.65
580,579,Golden Arrows,South African ABSA Premier League,0.43,1.63,17.14
581,578,Ascoli,Italy Serie B,0.6,1.96,17.07
582,580,Wigan,English League One,0.71,2.16,17.04
583,581,Mjondalen,Norwegian Tippeligaen,0.55,1.86,17.02
584,583,Charlotte Independence,United Soccer League,0.66,2.09,16.87
585,584,North Carolina FC,United Soccer League,0.65,2.09,16.69
586,586,LA Galaxy II,United Soccer League,0.84,2.45,16.26
587,587,Rochdale,English League One,0.69,2.2,16.18
588,588,Cheltenham Town,English League Two,0.5,1.88,15.76
589,590,Polokwane City FC,South African ABSA Premier League,0.47,1.84,15.52
590,591,Tulsa Roughnecks,United Soccer League,0.62,2.14,15.51
591,597,Bristol Rovers,English League One,0.56,2.01,15.48
592,594,Plymouth Argyle,English League One,0.67,2.24,15.4
593,592,Oldham Athletic,English League Two,0.77,2.41,15.4
594,593,Memphis 901 FC,United Soccer League,0.74,2.37,15.25
595,600,Carlisle United,English League Two,0.54,2.0,15.15
596,595,Crawley Town,English League Two,0.59,2.12,14.99
597,599,Leyton Orient,English League Two,0.58,2.12,14.81
598,596,Swindon Town,English League One,0.7,2.36,14.67
599,589,Burton Albion,English League One,0.8,2.58,14.38
600,598,AFC Wimbledon,English League One,0.59,2.19,14.19
601,601,Ross County,Scottish Premiership,0.5,2.04,14.08
602,602,Chippa United,South African ABSA Premier League,0.26,1.54,13.92
603,603,Hartford Athletic,United Soccer League,0.66,2.37,13.84
604,621,Mansfield Town,English League Two,0.56,2.18,13.78
605,604,AmaZulu,South African ABSA Premier League,0.31,1.68,13.48
606,605,Real Monarchs SLC,United Soccer League,0.56,2.22,13.33
607,606,Las Vegas Lights FC,United Soccer League,0.67,2.44,13.32
608,608,Baroka FC,South African ABSA Premier League,0.24,1.57,12.84
609,609,Forest Green Rovers,English League Two,0.38,1.9,12.74
610,610,Tacoma Defiance,United Soccer League,0.65,2.49,12.51
611,607,Bolton,English League Two,0.54,2.29,12.39
612,611,Portland Timbers 2,United Soccer League,0.79,2.78,12.37
613,612,Stellenbosch FC,South African ABSA Premier League,0.35,1.89,12.29
614,613,Colchester United,English League Two,0.46,2.16,12.03
615,614,Barrow,English League Two,0.51,2.27,11.93
616,616,Black Leopards,South African ABSA Premier League,0.39,2.03,11.75
617,617,Newport County,English League Two,0.39,2.04,11.65
618,618,Swope Park Rangers,United Soccer League,0.62,2.56,11.56
619,619,Tranmere Rovers,English League Two,0.41,2.12,11.47
620,620,Colorado Springs Switchbacks FC,United Soccer League,0.47,2.27,11.15
621,623,Cambridge United,English League Two,0.37,2.07,11.14
622,622,Northampton Town,English League One,0.41,2.21,10.67
623,624,Aalesund,Norwegian Tippeligaen,0.59,2.64,10.37
624,625,Morecambe,English League Two,0.43,2.3,10.24
625,615,Port Vale,English League Two,0.45,2.36,10.24
626,626,Oklahoma City Energy FC,United Soccer League,0.42,2.3,10.16
627,627,New York Red Bulls II,United Soccer League,0.64,2.79,10.04
628,629,Rio Grande Valley FC Toros,United Soccer League,0.47,2.42,10.01
629,630,Atlanta United 2,United Soccer League,0.57,2.67,9.86
630,631,Bradford City,English League Two,0.26,2.01,9.41
631,628,Walsall,English League Two,0.36,2.29,9.1
632,632,Scunthorpe,English League Two,0.33,2.39,7.96
633,633,Stevenage,English League Two,0.2,2.09,7.65
634,634,Harrogate Town,English League Two,0.2,2.24,6.7
635,635,Southend United,English League Two,0.2,2.27,6.54
636,636,Loudoun United FC,United Soccer League,0.34,2.65,6.51
637,638,Bethlehem Steel FC,United Soccer League,0.41,2.99,5.78
638,637,Grimsby Town,English League Two,0.2,2.43,5.68
