rank,prev_rank,name,league,off,def,spi
417,449,SV Ried,Austrian T-Mobile Bundesliga,1.19,1.77,33.46
418,425,St. Truidense,Belgian Jupiler League,1.14,1.71,33.39
419,394,Odd BK,Norwegian Tippeligaen,1.22,1.81,33.36
420,384,Paris FC,French Ligue 2,0.96,1.49,33.27
421,437,Logrones,Spanish Segunda Division,0.92,1.43,33.17
422,419,Empoli,Italy Serie B,1.05,1.61,33.13
423,426,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.06,1.64,32.86
424,406,Vejle,Danish SAS-Ligaen,1.13,1.73,32.71
425,421,FC Tokyo,Japanese J League,0.95,1.49,32.64
426,431,Shenzhen FC,Chinese Super League,1.19,1.81,32.64
427,429,Urawa Red Diamonds,Japanese J League,1.06,1.65,32.5
428,428,SV Sandhausen,German 2. Bundesliga,1.06,1.66,32.3
429,427,Valenciennes,French Ligue 2,0.93,1.48,32.27
430,435,Louisville City FC,United Soccer League,1.08,1.69,32.24
431,455,Portsmouth,English League One,1.08,1.69,32.15
432,433,Emmen,Dutch Eredivisie,1.16,1.81,32.01
433,438,Perth Glory,Australian A-League,1.09,1.72,31.9
434,440,Newcastle Jets,Australian A-League,1.11,1.76,31.86
435,417,Peterborough United,English League One,1.09,1.73,31.85
436,430,Le Havre,French Ligue 2,0.87,1.43,31.85
437,442,Ipswich Town,English League One,0.96,1.55,31.82
438,423,SV Darmstadt 98,German 2. Bundesliga,1.11,1.76,31.79
439,451,VVV Venlo,Dutch Eredivisie,1.24,1.93,31.75
440,420,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,1.03,1.66,31.71
441,410,FC Cartagena,Spanish Segunda Division,1.01,1.64,31.7
442,441,Fortuna Sittard,Dutch Eredivisie,1.23,1.92,31.66
443,434,Málaga,Spanish Segunda Division,0.77,1.31,31.58
444,446,Reno 1868 FC,United Soccer League,1.27,2.0,31.38
445,448,Chievo Verona,Italy Serie B,0.9,1.5,31.31
446,436,Tenerife,Spanish Segunda Division,0.75,1.3,30.98
447,469,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.01,1.68,30.95
448,443,Vissel Kobe,Japanese J League,1.22,1.95,30.93
449,480,Fleetwood Town,English League One,1.04,1.72,30.65
450,460,Mjallby,Swedish Allsvenskan,1.1,1.81,30.62
451,444,Jahn Regensburg,German 2. Bundesliga,1.08,1.79,30.61
452,447,Mouscron-Peruwelz,Belgian Jupiler League,0.96,1.62,30.59
453,453,Erzurumspor,Turkish Turkcell Super Lig,0.98,1.66,30.49
454,450,FC St. Pauli,German 2. Bundesliga,1.09,1.81,30.41
455,439,VfL Osnabruck,German 2. Bundesliga,1.01,1.71,30.33
456,482,Consadole Sapporo,Japanese J League,1.05,1.76,30.27
457,457,Tampa Bay Rowdies,United Soccer League,0.96,1.64,30.21
458,452,Montreal Impact,Major League Soccer,1.13,1.88,30.18
459,470,Kayserispor,Turkish Turkcell Super Lig,1.0,1.69,30.18
460,459,Wellington Phoenix,Australian A-League,1.1,1.83,30.17
461,456,Motherwell,Scottish Premiership,0.94,1.62,30.08
462,461,Panetolikos,Greek Super League,0.86,1.51,30.07
463,462,Colon Santa Fe,Argentina Primera Division,0.83,1.48,29.95
464,458,Charlton Athletic,English League One,0.92,1.61,29.9
465,475,Kilmarnock,Scottish Premiership,0.91,1.6,29.84
466,463,Godoy Cruz,Argentina Primera Division,0.94,1.64,29.76
467,464,SuperSport United,South African ABSA Premier League,0.81,1.46,29.64
468,471,FC Vaduz,Swiss Raiffeisen Super League,0.94,1.66,29.6
469,445,Genclerbirligi,Turkish Turkcell Super Lig,0.94,1.66,29.58
470,466,AS Nancy Lorraine,French Ligue 2,0.82,1.48,29.5
471,467,Adelaide United,Australian A-League,1.22,2.05,29.37
472,486,CD Sabadell,Spanish Segunda Division,0.88,1.58,29.36
473,479,Erzgebirge Aue,German 2. Bundesliga,0.91,1.63,29.27
474,495,Orebro SK,Swedish Allsvenskan,1.0,1.76,29.08
475,474,Pittsburgh Riverhounds,United Soccer League,0.91,1.64,28.95
476,465,Real Zaragoza,Spanish Segunda Division,0.83,1.54,28.95
477,468,Ankaragucu,Turkish Turkcell Super Lig,0.96,1.73,28.59
478,472,Albacete,Spanish Segunda Division,0.7,1.37,28.44
479,477,Bidvest Wits,South African ABSA Premier League,0.74,1.44,28.42
480,478,Larissa,Greek Super League,0.7,1.38,28.18
481,473,Denizlispor,Turkish Turkcell Super Lig,0.83,1.57,28.14
482,490,AC Ajaccio,French Ligue 2,0.81,1.54,28.07
483,483,Cittadella,Italy Serie B,0.91,1.69,28.04
484,491,SD Ponferradina,Spanish Segunda Division,0.8,1.55,27.94
485,454,ADO Den Haag,Dutch Eredivisie,1.11,1.99,27.87
486,497,RKC,Dutch Eredivisie,1.0,1.84,27.87
487,481,San Antonio FC,United Soccer League,1.03,1.88,27.84
488,487,Doncaster Rovers,English League One,0.94,1.76,27.65
489,488,Castellon,Spanish Segunda Division,0.86,1.65,27.61
490,489,Lamia,Greek Super League,0.55,1.18,27.53
491,492,DC United,Major League Soccer,1.02,1.91,27.15
492,501,F.B.C Unione Venezia,Italy Serie B,0.81,1.6,27.15
493,484,Sochaux,French Ligue 2,0.82,1.63,26.99
494,476,Frosinone,Italy Serie B,0.76,1.54,26.87
495,493,Guizhou Renhe,Chinese Super League,0.94,1.82,26.81
496,494,Western Sydney FC,Australian A-League,1.07,2.0,26.8
497,485,Niort,French Ligue 2,0.97,1.86,26.77
498,507,Dunkerque,French Ligue 2,0.75,1.55,26.69
499,498,Melbourne Victory,Australian A-League,1.07,2.01,26.6
500,499,IFK Goteborg,Swedish Allsvenskan,0.82,1.65,26.55
501,515,Oita Trinita,Japanese J League,0.72,1.51,26.51
502,509,AD Alcorcon,Spanish Segunda Division,0.68,1.44,26.44
503,500,Western United,Australian A-League,1.02,1.96,26.35
504,503,Brisbane Roar,Australian A-League,0.91,1.81,26.16
505,532,Varbergs BoIS FC,Swedish Allsvenskan,0.94,1.85,26.13
506,510,Haugesund,Norwegian Tippeligaen,0.97,1.91,26.08
507,508,FC Xanthi,Greek Super League,0.58,1.33,25.81
508,518,Würzburger Kickers,German 2. Bundesliga,0.88,1.8,25.74
509,516,AC Horsens,Danish SAS-Ligaen,0.83,1.74,25.46
510,506,Eintracht Braunschweig,German 2. Bundesliga,0.86,1.79,25.41
511,496,Pau,French Ligue 2,0.76,1.65,25.25
512,512,Salernitana,Italy Serie B,0.83,1.77,24.95
513,504,Reggina,Italy Serie B,0.79,1.7,24.94
514,528,Sagan Tosu,Japanese J League,0.7,1.57,24.8
515,511,IK Sirius,Swedish Allsvenskan,1.0,2.03,24.76
516,502,Stabaek,Norwegian Tippeligaen,0.81,1.76,24.65
517,521,Black Aces,South African ABSA Premier League,0.81,1.78,24.28
518,514,Waasland-Beveren,Belgian Jupiler League,1.0,2.07,24.21
519,517,Livingston,Scottish Premiership,0.83,1.82,24.12
520,529,Chateauroux,French Ligue 2,0.75,1.7,24.12
521,522,Maritzburg Utd,South African ABSA Premier League,0.56,1.39,24.05
522,523,Pordenone Calcio,Italy Serie B,0.75,1.7,23.99
523,505,Shimizu S-Pulse,Japanese J League,1.04,2.16,23.94
524,513,FC Trenkwalder Admira,Austrian T-Mobile Bundesliga,1.01,2.1,23.93
525,519,Sarpsborg,Norwegian Tippeligaen,0.77,1.74,23.89
526,526,Sacramento Republic FC,United Soccer League,0.8,1.8,23.75
527,527,FC Cincinnati,Major League Soccer,0.75,1.72,23.73
528,524,Lyngby,Danish SAS-Ligaen,0.87,1.91,23.71
529,534,Cremonese,Italy Serie B,0.7,1.67,23.29
530,544,Salford City,English League Two,0.78,1.8,23.25
531,530,Vancouver Whitecaps,Major League Soccer,0.84,1.9,23.13
532,531,New Mexico United,United Soccer League,0.81,1.88,22.97
533,536,Rodez,French Ligue 2,0.71,1.73,22.72
534,541,Pisa,Italy Serie B,0.78,1.83,22.67
535,525,Oxford United,English League One,0.84,1.94,22.62
536,537,Dundee Utd,Scottish Premiership,0.68,1.7,22.42
537,535,Bloem Celtic,South African ABSA Premier League,0.8,1.9,22.37
538,533,Lincoln City,English League One,0.68,1.71,22.12
539,557,Cosenza,Italy Serie B,0.72,1.79,22.02
540,538,Orange County SC,United Soccer League,0.77,1.88,21.91
541,539,El Paso Locomotive FC,United Soccer League,0.66,1.7,21.89
542,540,Panionios,Greek Super League,0.51,1.45,21.84
543,548,Chambly Thelle FC,French Ligue 2,0.74,1.83,21.82
544,542,St Johnstone,Scottish Premiership,0.63,1.66,21.79
545,543,Austin Bold FC,United Soccer League,0.94,2.16,21.69
546,545,Charleston Battery,United Soccer League,0.74,1.86,21.6
547,546,Helsingborgs IF,Swedish Allsvenskan,0.77,1.9,21.53
548,547,SK Brann,Norwegian Tippeligaen,0.81,1.96,21.53
549,520,Östersunds FK,Swedish Allsvenskan,0.71,1.81,21.51
550,550,Vegalta Sendai,Japanese J League,0.8,1.96,21.45
551,549,Vicenza,Italy Serie B,0.75,1.88,21.38
552,551,Stromsgodset,Norwegian Tippeligaen,0.89,2.11,21.31
553,552,Volos NFC,Greek Super League,0.65,1.73,21.22
554,554,San Diego Loyal SC,United Soccer League,0.7,1.82,21.09
555,558,Virtus Entella,Italy Serie B,0.66,1.79,20.64
556,553,Milton Keynes Dons,English League One,0.69,1.83,20.61
557,562,IK Start,Norwegian Tippeligaen,0.76,1.96,20.57
558,556,Indy Eleven,United Soccer League,0.68,1.84,20.5
559,555,Shonan Bellmare,Japanese J League,0.64,1.76,20.47
560,566,Blackpool,English League One,0.66,1.81,20.28
561,559,Birmingham Legion FC,United Soccer League,0.84,2.15,19.81
562,569,St Mirren,Scottish Premiership,0.55,1.67,19.61
563,561,Yokohama FC,Japanese J League,0.73,1.98,19.58
564,560,Reggiana,Italy Serie B,0.72,2.0,19.1
565,567,Highlands Park FC,South African ABSA Premier League,0.57,1.75,18.95
566,571,Sandefjord,Norwegian Tippeligaen,0.67,1.95,18.74
567,572,Gillingham,English League One,0.57,1.77,18.65
568,575,US Pescara,Italy Serie B,0.61,1.85,18.53
569,573,Miami FC,United Soccer League,0.83,2.25,18.46
570,570,Hamilton Academical,Scottish Premiership,0.84,2.26,18.44
571,563,Plymouth Argyle,English League One,0.76,2.13,18.38
572,583,Cheltenham Town,English League Two,0.59,1.82,18.37
573,568,Falkenbergs FF,Swedish Allsvenskan,0.76,2.13,18.28
574,565,Ascoli,Italy Serie B,0.64,1.94,18.13
575,582,Accrington Stanley,English League One,0.61,1.88,18.12
576,576,Saint Louis FC,United Soccer League,0.64,1.94,18.03
577,564,Swindon Town,English League One,0.76,2.21,17.46
578,579,Central Coast Mariners,Australian A-League,0.78,2.26,17.34
579,577,Wigan,English League One,0.63,2.01,17.16
580,574,Kalmar FF,Swedish Allsvenskan,0.62,1.98,17.15
581,580,Golden Arrows,South African ABSA Premier League,0.43,1.63,17.14
582,578,Colchester United,English League Two,0.65,2.04,17.11
583,581,Charlotte Independence,United Soccer League,0.66,2.09,16.87
584,584,North Carolina FC,United Soccer League,0.65,2.09,16.69
585,590,Crewe Alexandra,English League One,0.52,1.86,16.36
586,586,LA Galaxy II,United Soccer League,0.84,2.45,16.26
587,587,Mjondalen,Norwegian Tippeligaen,0.58,2.01,15.93
588,588,Ross County,Scottish Premiership,0.59,2.04,15.75
589,593,AFC Wimbledon,English League One,0.51,1.91,15.71
590,591,Polokwane City FC,South African ABSA Premier League,0.47,1.84,15.52
591,592,Tulsa Roughnecks,United Soccer League,0.62,2.14,15.51
592,589,Exeter City,English League Two,0.6,2.09,15.42
593,598,Leyton Orient,English League Two,0.62,2.13,15.39
594,585,Burton Albion,English League One,0.69,2.29,15.27
595,594,Memphis 901 FC,United Soccer League,0.74,2.37,15.25
596,595,Shrewsbury Town,English League One,0.52,1.99,14.93
597,603,Oldham Athletic,English League Two,0.67,2.34,14.18
598,596,Rochdale,English League One,0.54,2.13,13.93
599,600,Chippa United,South African ABSA Premier League,0.26,1.54,13.92
600,601,Hartford Athletic,United Soccer League,0.66,2.37,13.84
601,607,Bolton,English League Two,0.53,2.12,13.71
602,602,Cambridge United,English League Two,0.49,2.06,13.6
603,604,AmaZulu,South African ABSA Premier League,0.31,1.68,13.48
604,599,Bristol Rovers,English League One,0.47,2.04,13.4
605,623,Tranmere Rovers,English League Two,0.5,2.1,13.35
606,605,Real Monarchs SLC,United Soccer League,0.56,2.22,13.33
607,606,Las Vegas Lights FC,United Soccer League,0.67,2.44,13.32
608,597,Crawley Town,English League Two,0.49,2.12,12.93
609,608,Baroka FC,South African ABSA Premier League,0.24,1.57,12.84
610,613,Aalesund,Norwegian Tippeligaen,0.67,2.52,12.59
611,610,Tacoma Defiance,United Soccer League,0.65,2.49,12.51
612,618,Northampton Town,English League One,0.47,2.14,12.44
613,611,Portland Timbers 2,United Soccer League,0.79,2.78,12.37
614,612,Stellenbosch FC,South African ABSA Premier League,0.35,1.89,12.29
615,615,Forest Green Rovers,English League Two,0.42,2.07,12.04
616,625,Carlisle United,English League Two,0.45,2.15,11.79
617,616,Black Leopards,South African ABSA Premier League,0.39,2.03,11.75
618,617,Swope Park Rangers,United Soccer League,0.62,2.56,11.56
619,621,Barrow,English League Two,0.46,2.26,11.27
620,622,Newport County,English League Two,0.36,2.02,11.23
621,620,Colorado Springs Switchbacks FC,United Soccer League,0.47,2.27,11.15
622,609,Port Vale,English League Two,0.37,2.07,11.13
623,619,Mansfield Town,English League Two,0.45,2.24,11.12
624,614,Bradford City,English League Two,0.39,2.14,10.8
625,624,Oklahoma City Energy FC,United Soccer League,0.42,2.3,10.16
626,626,New York Red Bulls II,United Soccer League,0.64,2.79,10.04
627,627,Rio Grande Valley FC Toros,United Soccer League,0.47,2.42,10.01
628,628,Atlanta United 2,United Soccer League,0.57,2.67,9.86
629,629,Grimsby Town,English League Two,0.3,2.29,8.1
630,631,Morecambe,English League Two,0.35,2.44,7.98
631,632,Stevenage,English League Two,0.2,2.1,7.57
632,633,Scunthorpe,English League Two,0.28,2.35,7.42
633,630,Walsall,English League Two,0.22,2.2,7.25
634,634,Harrogate Town,English League Two,0.2,2.25,6.66
635,635,Loudoun United FC,United Soccer League,0.34,2.65,6.51
636,636,Southend United,English League Two,0.23,2.42,6.12
637,637,Bethlehem Steel FC,United Soccer League,0.41,2.99,5.78
